"TOA5","UED1423~CCSL026566","CR350","4380","CR350-CELL215.Std.01.07","CPU:CCSL026566v2.CRB","63306","Table1"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","SlrFD_W_Avg","Rain_mm_Tot","Strikes_Tot","Dist_km_Avg","WS_ms_S_WVT","WindDir_D1_WVT","MaxWS_ms_Max","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg","TiltWE_deg","SlrTF_MJ_Tot","CVMeta","Invalid_Wind_Tot","Pyrg_LWi_Avg"
"TS","RN","Volts","Deg C","W/m^2","mm","count","kilometers","meters/second","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees","MJ/m^2","","","W/m^2"
"","","Avg","Avg","Avg","Tot","Tot","Avg","WVc","WVc","Max","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Tot","Smp","Tot","Avg"
"2025-04-23 06:30:00",4260,12.92,9.66,0.485,0,0,0,3.302,288.2,4.89,7.844,10.62683,708.9587,100,7.832,-0.7,0.4,3e-05,"013CAMPBELLCLIM50535VUE-500003772",0,346.6027
"2025-04-23 06:40:00",4261,12.92,9.67,2.757,0,0,0,3.588,304.5,5.92,7.95,10.67483,709.0453,100,7.884,-1.2,0.1,0.000169,"013CAMPBELLCLIM50535VUE-500003772",0,343.3694
"2025-04-23 06:50:00",4262,12.98,9.7,10.9,0,0,0,3.802,305.7,5.29,7.883,10.64333,709.2168,100,7.912,-1.2,0.1,0.000665,"013CAMPBELLCLIM50535VUE-500003772",0,342.8719
"2025-04-23 07:00:00",4263,13.12,9.74,20.58,0,0,0,2.958,307,4.78,7.8,10.59167,709.3902,100,7.915,-1.2,0.1,0.001243,"013CAMPBELLCLIM50535VUE-500003772",0,342.2927
"2025-04-23 07:10:00",4264,13.34,9.84,34.21,0,0,0,3.303,293.7,4.71,7.813,10.59167,709.4651,100,8.02,-1.3,0,0.002064,"013CAMPBELLCLIM50535VUE-500003772",0,340.4898
"2025-04-23 07:20:00",4265,13.62,9.93,42.27,0,0,0,4.223,309,6.05,8.01,10.72383,709.5602,100,8.3,-1.3,0.3,0.002545,"013CAMPBELLCLIM50535VUE-500003772",0,337.4849
"2025-04-23 07:30:00",4266,13.91,10.06,61.58,0,0,0,3.739,308.8,6.05,8.21,10.87833,709.6485,100,8.63,-1.1,0.4,0.00372,"013CAMPBELLCLIM50535VUE-500003772",0,337.7264
"2025-04-23 07:40:00",4267,13.96,10.31,93.2,0,0,0,3.441,305.7,5.24,8.34,10.974,709.7202,100,8.92,-1.1,0,0.005614,"013CAMPBELLCLIM50535VUE-500003772",0,337.3631
"2025-04-23 07:50:00",4268,13.96,10.71,97.7,0,0,0,2.76,283.7,4.32,8.58,11.1615,709.8636,100,9.23,-1.1,-0.1,0.00585,"013CAMPBELLCLIM50535VUE-500003772",0,350.4402
"2025-04-23 08:00:00",4269,13.93,11.07,150.6,0,0,0,1.927,282.1,3.07,9.17,11.5975,710,100,9.58,-1,0,0.00915,"013CAMPBELLCLIM50535VUE-500003772",0,355.4873
"2025-04-23 08:10:00",4270,13.92,11.5,125.2,0,0,0,2.035,273.6,3.56,9.5,11.86183,710.0369,100,9.98,-1.4,0,0.0074,"013CAMPBELLCLIM50535VUE-500003772",0,356.2
"2025-04-23 08:20:00",4271,13.93,11.86,136.6,0,0,0,2.49,273.1,4.59,9.34,11.74183,710.1,100,10.06,-1.1,0.1,0.008228,"013CAMPBELLCLIM50535VUE-500003772",0,357.5376
"2025-04-23 08:30:00",4272,13.92,12.1,185,0,0,0,2.551,266.8,5.61,9.39,11.77617,710.1418,100,10.19,-1,0.1,0.011205,"013CAMPBELLCLIM50535VUE-500003772",0,354.7067
"2025-04-23 08:40:00",4273,13.89,12.35,268,0,0,0,2.604,267.6,4.34,9.6,11.93767,710.2618,100,10.55,-1.2,0,0.016078,"013CAMPBELLCLIM50535VUE-500003772",0,354.7709
"2025-04-23 08:50:00",4274,13.89,12.68,193.6,0,0,0,3.664,259.5,6.65,9.49,11.85617,710.4053,100,10.78,-0.9,0.5,0.011514,"013CAMPBELLCLIM50535VUE-500003772",0,358.4973
"2025-04-23 09:00:00",4275,13.89,12.88,116.3,0,0,0,2.779,257.8,4.43,9.35,11.75833,710.5668,100,10.54,-1.2,-0.2,0.006943,"013CAMPBELLCLIM50535VUE-500003772",0,358.3742
"2025-04-23 09:10:00",4276,13.89,12.97,162.1,0,0,0,2.449,272,4.3,9.44,11.81317,710.5281,100,10.44,-1.1,0,0.009809,"013CAMPBELLCLIM50535VUE-500003772",0,359.4668
"2025-04-23 09:20:00",4277,13.89,13.02,155.4,0,0,0,2.789,264.7,4.76,9.39,11.77533,710.5,100,10.5,-1.2,0,0.009287,"013CAMPBELLCLIM50535VUE-500003772",0,360.2795
"2025-04-23 09:30:00",4278,13.9,13.04,227,0,0,0,3.06,270.9,5.21,9.61,11.96183,710.485,100,10.6,-1,0.3,0.013723,"013CAMPBELLCLIM50535VUE-500003772",0,363.2379
"2025-04-23 09:40:00",4279,13.89,13.14,310.3,0.017,0,0,3.934,269.1,6.47,9.61,11.95917,710.4183,100,10.9,-1.1,0,0.018613,"013CAMPBELLCLIM50535VUE-500003772",0,360.0384
"2025-04-23 09:50:00",4280,13.86,13.35,328,0,0,0,4.421,274,8.69,9.77,12.09817,710.4682,100,11.25,-0.7,-0.6,0.01991,"013CAMPBELLCLIM50535VUE-500003772",0,359.6538
"2025-04-23 10:00:00",4281,13.87,13.66,529.4,0,0,0,4.696,274.9,7.94,10.59,12.72383,710.4233,100,11.82,-0.5,-1.1,0.032038,"013CAMPBELLCLIM50535VUE-500003772",0,351.6125
"2025-04-23 10:10:00",4282,13.87,14.18,514.2,0,0,0,5.264,268.8,9.04,10.67,12.77967,710.4267,100,12.29,-1,-0.2,0.030473,"013CAMPBELLCLIM50535VUE-500003772",0,349.4558
"2025-04-23 10:20:00",4283,13.87,14.57,415.9,0,0,0,5.068,277,9.33,10.47,12.49467,710.4167,96,12.26,0.1,0.5,0.024976,"013CAMPBELLCLIM50535VUE-500003772",0,341.7531
"2025-04-23 10:30:00",4284,13.84,14.74,376.3,0,0,0,4.996,277.8,8.09,10.4,12.34833,710.4283,97,12.12,-1.6,-0.2,0.022517,"013CAMPBELLCLIM50535VUE-500003772",0,322.7481
"2025-04-23 10:40:00",4285,13.84,14.78,303.9,0,0,0,4.967,281.3,8.85,10.17,12.11583,710.4017,96,11.88,-1.4,-0.7,0.018171,"013CAMPBELLCLIM50535VUE-500003772",0,323.7223
"2025-04-23 10:50:00",4286,13.84,14.68,300.3,0,0,0,5.056,280,9.86,10.23,11.93683,710.3613,95.8,11.63,-2,-0.2,0.018108,"013CAMPBELLCLIM50535VUE-500003772",0,330.7636
"2025-04-23 11:00:00",4287,13.84,14.54,420.7,0,0,0,5.256,282,9.38,10.39,12.05167,710.2233,97.8,11.65,-1.6,-0.6,0.025259,"013CAMPBELLCLIM50535VUE-500003772",0,329.1451
"2025-04-23 11:10:00",4288,13.84,14.58,419.4,0,0,0,5.234,289.4,8.86,10.55,12.0985,710.1365,94.1,11.85,-0.3,-2.1,0.02521,"013CAMPBELLCLIM50535VUE-500003772",0,327.5065
"2025-04-23 11:20:00",4289,13.84,14.65,441.8,0,0,0,5.568,292.3,11.79,10.63,12.02483,710.0382,93.7,12.05,-1.1,1.3,0.026521,"013CAMPBELLCLIM50535VUE-500003772",0,321.9694
"2025-04-23 11:30:00",4290,13.84,14.73,441.1,0,0,0,5.751,275.2,9.83,10.59,11.95167,709.9617,95.5,12.21,1.9,-0.8,0.026407,"013CAMPBELLCLIM50535VUE-500003772",0,327.8134
"2025-04-23 11:40:00",4291,13.85,14.81,420.1,0,0,0,5.028,284.9,8.66,10.61,12.03717,709.9765,92.4,12.25,0.9,-0.7,0.025315,"013CAMPBELLCLIM50535VUE-500003772",0,345.9604
"2025-04-23 11:50:00",4292,13.85,14.89,430.7,0,0,0,5.577,276.6,9.53,10.7,12.08283,709.93,94.7,12.32,-2.6,0.2,0.025685,"013CAMPBELLCLIM50535VUE-500003772",0,341.685
"2025-04-23 12:00:00",4293,13.85,14.95,393.9,0,0,0,5.728,279,10.81,10.42,12.05017,709.8264,95.1,12.25,-1.7,0.7,0.023717,"013CAMPBELLCLIM50535VUE-500003772",0,345.0202
"2025-04-23 12:10:00",4294,13.85,14.98,416.3,0,0,0,4.141,280.5,9.32,10.63,12.14017,709.7417,97.5,12.19,-1.5,1.1,0.024927,"013CAMPBELLCLIM50535VUE-500003772",0,346.1046
"2025-04-23 12:20:00",4295,13.85,15.03,393.2,0,0,0,4.098,278.4,8.18,10.5,12.21317,709.6767,98.6,12.33,-1.1,-0.3,0.02362,"013CAMPBELLCLIM50535VUE-500003772",0,347.3495
"2025-04-23 12:30:00",4296,13.85,15.04,438.7,0,0,0,3.981,278,7.48,10.51,12.29217,709.5947,99.2,12.29,-0.5,0.3,0.026463,"013CAMPBELLCLIM50535VUE-500003772",0,347.2133
"2025-04-23 12:40:00",4297,13.85,15.01,668.4,0,0,0,4.773,278.7,9.88,10.8,12.412,709.3611,96.9,12.48,-0.9,0.6,0.040236,"013CAMPBELLCLIM50535VUE-500003772",0,350.2072
"2025-04-23 12:50:00",4298,13.85,15.11,521.6,0.017,0,0,4.875,276.4,9.47,11.07,12.49433,709.2098,92.9,12.88,-1.1,0.3,0.031033,"013CAMPBELLCLIM50535VUE-500003772",0,347.2141
"2025-04-23 13:00:00",4299,13.83,15.23,430.6,0,0,0,4.645,281,9.04,11.07,12.259,709.1132,90.4,12.8,-0.7,-0.2,0.025889,"013CAMPBELLCLIM50535VUE-500003772",0,348.5581
"2025-04-23 13:10:00",4300,13.82,15.4,578.9,0,0,0,4.802,271.8,8.57,11.44,12.4935,708.9247,89.3,13.11,-0.9,0.6,0.034881,"013CAMPBELLCLIM50535VUE-500003772",0,359.0449
"2025-04-23 13:20:00",4301,13.82,15.67,677.1,0,0,0,5.615,269.8,10.21,11.64,12.70133,708.7433,89.4,13.68,-0.7,-0.5,0.040484,"013CAMPBELLCLIM50535VUE-500003772",0,351.495
"2025-04-23 13:30:00",4302,13.82,15.94,448.2,0,0,0,4.74,269.7,9.53,11.29,12.554,708.7432,93.1,13.54,-1,0.1,0.026842,"013CAMPBELLCLIM50535VUE-500003772",0,350.3072
"2025-04-23 13:40:00",4303,13.82,16.07,769.9,0,0,0,5.253,267.6,9.21,11.52,12.79017,708.4808,90.3,13.73,0.2,0,0.047006,"013CAMPBELLCLIM50535VUE-500003772",0,347.8531
"2025-04-23 13:50:00",4304,13.81,16.39,598.6,0,0,0,5.105,270.5,9.31,11.87,12.99433,708.412,94.6,14.44,-0.5,0.8,0.035122,"013CAMPBELLCLIM50535VUE-500003772",0,352.1162
"2025-04-23 14:00:00",4305,13.79,16.64,424.8,0,0,0,5.496,274.9,8.91,11.11,12.46317,708.3913,87.8,13.8,-1.2,-0.2,0.025528,"013CAMPBELLCLIM50535VUE-500003772",0,347.3969
"2025-04-23 14:10:00",4306,13.79,16.64,481.8,0,0,0,5.154,274.2,9.94,11.38,12.69533,708.1433,98.8,13.79,-1,-0.9,0.028717,"013CAMPBELLCLIM50535VUE-500003772",0,351.5735
"2025-04-23 14:20:00",4307,13.79,16.56,510.8,0,0,0,5.759,269.7,9.42,11.18,12.61617,707.993,90.2,13.53,-0.7,0.8,0.030709,"013CAMPBELLCLIM50535VUE-500003772",0,343.798
"2025-04-23 14:30:00",4308,13.8,16.45,293.9,0,0,0,4.765,273.8,9.94,11.34,12.5135,707.9947,95.1,13.47,-1.8,-0.7,0.017711,"013CAMPBELLCLIM50535VUE-500003772",0,355.1027
"2025-04-23 14:40:00",4309,13.82,16.34,702.6,0,0,0,5.031,276.9,9.27,11.58,12.65433,707.5641,88.1,13.67,-0.9,-0.2,0.042455,"013CAMPBELLCLIM50535VUE-500003772",0,337.9202
"2025-04-23 14:50:00",4310,13.82,16.47,657.2,0,0,0,4.464,274.1,10.43,12.02,12.973,707.4205,94.9,14.62,-2.4,0.3,0.03906,"013CAMPBELLCLIM50535VUE-500003772",0,342.07
"2025-04-23 15:00:00",4311,13.79,16.73,399.9,0,0,0,6.138,276.9,10.02,10.94,12.60767,707.5012,98,14.15,-0.8,0.5,0.024178,"013CAMPBELLCLIM50535VUE-500003772",0,346.1742
"2025-04-23 15:10:00",4312,13.79,16.64,499.3,0,0,0,4.502,281.7,9.13,11.09,12.61517,707.3287,93.9,13.63,-1.4,-0.5,0.029676,"013CAMPBELLCLIM50535VUE-500003772",0,350.1055
"2025-04-23 15:20:00",4313,13.79,16.51,532.5,0,0,0,4.846,280.3,10.97,11.34,12.66383,707.1738,97.9,13.73,-1.9,1.4,0.032437,"013CAMPBELLCLIM50535VUE-500003772",0,327.9696
"2025-04-23 15:30:00",4314,13.79,16.51,480.4,0,0,0,5.173,285.5,9.57,11.22,12.74117,707.1777,97.6,14.08,-0.5,0.1,0.028341,"013CAMPBELLCLIM50535VUE-500003772",0,338.0081
"2025-04-23 15:40:00",4315,13.79,16.53,403.1,0,0,0,5.464,282,9.68,11.11,12.5915,707.1832,96.1,13.76,-0.7,0.1,0.024231,"013CAMPBELLCLIM50535VUE-500003772",0,340.2812
"2025-04-23 15:50:00",4316,13.79,16.41,401.8,0,0,0,4.082,287.8,7.79,11.16,12.5705,707.172,95.4,13.44,-1.5,-0.6,0.024595,"013CAMPBELLCLIM50535VUE-500003772",0,345.8724
"2025-04-23 16:00:00",4317,13.79,16.35,231.2,0,0,0,4.633,289.5,8.27,11.06,12.531,707.2265,94,13.38,-1.1,0.1,0.013229,"013CAMPBELLCLIM50535VUE-500003772",0,358.5338
"2025-04-23 16:10:00",4318,13.81,16.13,258.8,0,0,0,4.465,281.5,8.38,10.62,12.28183,707.0635,94.1,12.59,-0.7,-0.5,0.01595,"013CAMPBELLCLIM50535VUE-500003772",0,312.6481
"2025-04-23 16:20:00",4319,13.82,15.85,360.8,0,0,0,4.134,279.1,8.01,11.3,12.6585,706.906,98.5,13.25,-1.4,1.4,0.021236,"013CAMPBELLCLIM50535VUE-500003772",0,352.4634
"2025-04-23 16:30:00",4320,13.81,15.73,56.44,0,0,0,4.702,282.2,8.17,10.52,12.204,707.2187,97.4,12.35,-1.8,-1.1,0.003281,"013CAMPBELLCLIM50535VUE-500003772",0,357.4392
"2025-04-23 16:40:00",4321,13.81,15.2,24.83,0.068,0,0,4.138,285.2,7.49,9.87,11.9165,707.412,99.3,11.18,-1.4,-0.1,0.001485,"013CAMPBELLCLIM50535VUE-500003772",0,358.7577
"2025-04-23 16:50:00",4322,13.84,14.43,50.25,0.425,0,0,3.939,280.2,8.29,9.52,11.8265,707.4531,100,10.41,-2,-0.4,0.003087,"013CAMPBELLCLIM50535VUE-500003772",0,360.256
"2025-04-23 17:00:00",4323,13.86,13.76,125.2,0.272,0,0,5.079,280.3,9.47,9.32,11.72,707.4033,100,10.03,-1.1,-0.9,0.007602,"013CAMPBELLCLIM50535VUE-500003772",0,361.8131
"2025-04-23 17:10:00",4324,13.89,13.41,196.7,0.034,0,0,4.452,282.1,8.39,9.32,11.72333,707.3732,100,10.21,-1.6,0.6,0.011897,"013CAMPBELLCLIM50535VUE-500003772",0,"NAN"
"2025-04-23 17:20:00",4325,13.89,13.28,305.8,0,0,0,4.221,288.5,8.28,9.53,11.89867,707.2268,100,10.74,-1.2,0.2,0.018325,"013CAMPBELLCLIM50535VUE-500003772",0,"NAN"
"2025-04-23 17:30:00",4326,13.89,13.41,197.9,0,0,0,4.337,282.5,8.9,9.57,11.9265,707.5673,100,11.26,-1.6,-0.2,0.011699,"013CAMPBELLCLIM50535VUE-500003772",0,369.2515
"2025-04-23 17:40:00",4327,13.89,13.43,68.35,0.034,0,0,4.359,287.1,8.15,9.44,11.8215,707.8702,100,10.54,-1.9,0.5,0.004065,"013CAMPBELLCLIM50535VUE-500003772",0,361.7332
"2025-04-23 17:50:00",4328,13.88,13.18,38.74,0,0,0,4.302,289.5,7.32,9.46,11.8335,707.9402,100,10.04,-0.8,-0.4,0.002294,"013CAMPBELLCLIM50535VUE-500003772",0,360.0174
"2025-04-23 18:00:00",4329,13.86,12.89,19.32,0.034,0,0,4.979,284.5,8.34,9.46,11.83317,708.0452,100,9.79,-1,0.9,0.001159,"013CAMPBELLCLIM50535VUE-500003772",0,359.5912
"2025-04-23 18:10:00",4330,13.74,12.66,15.24,0.051,0,0,4.344,288.3,8.22,9.45,11.82333,708.1904,100,9.62,-1.2,0.3,0.00091,"013CAMPBELLCLIM50535VUE-500003772",0,359.3466
"2025-04-23 18:20:00",4331,13.37,12.43,8.9,0.085,0,0,3.919,291.6,6.38,9.47,11.84,708.3519,100,9.58,-0.2,0.5,0.000527,"013CAMPBELLCLIM50535VUE-500003772",0,359.2983
"2025-04-23 18:30:00",4332,13.17,12.2,1.825,0.102,0,0,4.265,286.6,6.91,9.4,11.795,708.4351,100,9.52,-0.5,0.3,0.000105,"013CAMPBELLCLIM50535VUE-500003772",0,358.8309
"2025-04-23 18:40:00",4333,13.11,12.02,0,0.085,0,0,4.006,281.7,7.04,9.4,11.79333,708.5102,100,9.46,-1.3,-0.7,0,"013CAMPBELLCLIM50535VUE-500003772",0,358.7017
"2025-04-23 18:50:00",4334,13.08,11.86,0,0.017,0,0,5.034,281.7,8.17,9.27,11.69317,708.5349,100,9.39,-1.7,0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,358.0369
"2025-04-23 19:00:00",4335,13.07,11.72,0,0.034,0,0,4.509,281.1,8.2,9.28,11.69833,708.5418,100,9.33,-1,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,357.9894
"2025-04-23 19:10:00",4336,13.05,11.65,0,0.051,0,0,4.559,285.1,9.54,9.34,11.74,708.5783,100,9.31,-1.6,-1.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,358.3501
"2025-04-23 19:20:00",4337,13.05,11.59,0,0.051,0,0,4.61,281.8,9.38,9.25,11.67317,708.662,100,9.3,-0.9,-0.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,357.9566
"2025-04-23 19:30:00",4338,13.05,11.51,0,0,0,0,4.821,286.9,10.39,9.19,11.6,708.8302,100,9.24,-1.9,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,357.5708
"2025-04-23 19:40:00",4339,13.04,11.43,0,0.034,0,0,4.229,281,7.44,9.19,11.60333,708.9285,100,9.2,-3.1,0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,357.6556
"2025-04-23 19:50:00",4340,13.04,11.36,0,0.051,0,0,5.592,288.2,10.12,8.62,11.17567,709.0002,100,9.04,-0.7,-0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,355.0234
"2025-04-23 20:00:00",4341,13.03,11.18,0,0,0,0,5.835,284.7,8.86,8.32,10.95317,709.085,100,8.63,0.8,1,0,"013CAMPBELLCLIM50535VUE-500003772",0,353.1044
"2025-04-23 20:10:00",4342,13.02,10.98,0,0,0,0,5.418,287,8.73,7.931,10.67767,709.1552,100,8.35,-0.4,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,351.7697
"2025-04-23 20:20:00",4343,13.02,10.74,0,0,0,0,5.121,283.1,8.35,7.115,10.089,709.1883,100,7.978,0.6,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,348.3916
"2025-04-23 20:30:00",4344,13.02,10.36,0,0,0,0,4.731,284.3,8.05,6.82,9.881499,709.3102,100,7.631,-3.2,4.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,346.9029
"2025-04-23 20:40:00",4345,13.02,10.01,0,0,0,0,5.278,290.2,9.61,6.747,9.845166,709.3898,100,7.43,-4.8,1.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,346.5163
"2025-04-23 20:50:00",4346,13.01,9.77,0,0,0,0,5.22,284.5,8.28,6.975,9.985167,709.4489,100,7.307,-1.3,1.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,347.0203
"2025-04-23 21:00:00",4347,13.01,9.63,0,0,0,0,5.104,287.4,8.77,7.045,10.0435,709.5133,100,7.294,0.2,-2,0,"013CAMPBELLCLIM50535VUE-500003772",0,347.0393
"2025-04-23 21:10:00",4348,12.99,9.61,0,0.017,0,0,5.24,288.2,8.42,7.127,10.10517,709.5618,99.3,7.278,-2,0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,346.3118
"2025-04-23 21:20:00",4349,13,9.56,0,0,0,0,4.989,291.6,8.97,7.347,10.19167,709.5483,99.8,7.292,-1.1,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,344.0597
"2025-04-23 21:30:00",4350,13,9.5,0,0,0,0,5.242,299.4,9.2,7.339,10.20167,709.5765,98.7,7.282,-2.2,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,336.5013
"2025-04-23 21:40:00",4351,12.99,9.43,0,0,0,0,5.763,298.4,10.22,7.375,10.215,709.5117,99.6,7.26,-1.7,0.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,321.4931
"2025-04-23 21:50:00",4352,12.99,9.37,0,0,0,0,5.073,297.8,9.87,7.412,10.21833,709.5133,98.4,7.265,-2.8,0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,324.7303
"2025-04-23 22:00:00",4353,12.99,9.33,0,0,0,0,5.243,300.3,9.14,7.444,10.18333,709.6086,97.6,7.278,-0.8,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,328.8037
"2025-04-23 22:10:00",4354,12.97,9.32,0,0,0,0,4.818,299.1,8.18,7.652,10.11983,709.6968,95.9,7.332,-0.7,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,327.1819
"2025-04-23 22:20:00",4355,12.98,9.3,0,0,0,0,4.544,297.6,7.63,7.682,10.1135,709.7934,96.9,7.4,-1.3,0.9,0,"013CAMPBELLCLIM50535VUE-500003772",0,333.7118
"2025-04-23 22:30:00",4356,12.98,9.29,0,0,0,0,4.454,289,7.08,7.742,10.195,709.9102,96.7,7.482,-0.5,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,"NAN"
"2025-04-23 22:40:00",4357,12.98,9.34,0,0,0,0,4.417,288.4,6.22,7.769,10.28533,709.9366,98.7,7.577,-1.3,0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,343.4641
"2025-04-23 22:50:00",4358,12.98,9.41,0,0,0,0,3.82,295.6,6.35,7.829,10.39333,709.9653,98.3,7.65,-1.1,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,347.0129
"2025-04-23 23:00:00",4359,12.97,9.48,0,0,0,0,3.764,298.7,7.55,7.922,10.452,709.9713,99,7.725,-0.7,-0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,"NAN"
"2025-04-23 23:10:00",4360,12.96,9.59,0,0,0,0,4.549,301.1,7.4,8.01,10.53817,709.8447,97.7,7.813,-1.2,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,349.4093
"2025-04-23 23:20:00",4361,12.97,9.65,0,0,0,0,4.408,302.5,7.39,7.988,10.607,709.7182,99,7.872,-2.6,0.7,0,"013CAMPBELLCLIM50535VUE-500003772",0,350.1825
"2025-04-23 23:30:00",4362,12.96,9.7,0,0.085,0,0,4.95,292.8,8.58,7.933,10.69167,709.5831,100,7.914,-2,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,349.5833
"2025-04-23 23:40:00",4363,12.96,9.73,0,0.136,0,0,6.193,283,11.62,7.638,10.46517,709.6401,100,7.89,1.9,0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,350.0847
"2025-04-23 23:50:00",4364,12.96,9.63,0,0.051,0,0,7.775,275.4,15.11,6.014,9.360333,709.5065,100,7.151,1.5,-1.9,0,"013CAMPBELLCLIM50535VUE-500003772",0,342.3871
"2025-04-24 00:00:00",4365,12.96,9.21,0,0.017,0,0,7.414,280.1,13.31,5.387,8.9615,709.4382,100,6.09,-3.3,1.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,338.982
"2025-04-24 00:10:00",4366,12.93,8.75,0,0.017,0,0,6.784,285.5,13.1,4.822,8.609015,709.3281,100,5.435,-1.5,-2.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,336.6632
"2025-04-24 00:20:00",4367,12.95,8.29,0,0,0,0,6.475,293.8,12.05,4.911,8.663667,709.2432,100,5.123,-0.5,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,337.0418
"2025-04-24 00:30:00",4368,12.94,7.912,0,0,0,0,6.853,298.2,11.49,4.961,8.698,709.1282,100,5.162,-4.1,0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,337.5761
"2025-04-24 00:40:00",4369,12.94,7.659,0,0,0,0,6.768,296.6,9.85,4.675,8.5315,709.0784,100,5.143,-1.1,2.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,336.4978
"2025-04-24 00:50:00",4370,12.94,7.448,0,0,0,0,6.603,294.2,11.26,4.674,8.5185,708.988,100,5.117,-2.7,-1.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,336.8542
"2025-04-24 01:00:00",4371,12.93,7.319,0,0,0,0,6.722,301.4,11.32,4.832,8.605167,708.8847,100,5.255,-3.6,3.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,336.7032
"2025-04-24 01:10:00",4372,12.92,7.329,0,0,0,0,6.648,316.6,11,5.815,8.701833,708.6713,93.9,5.407,1,-2.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,336.1259
"2025-04-24 01:20:00",4373,12.92,7.344,0,0,0,0,6.984,306.5,11.74,6.11,8.679667,708.4615,91,5.562,1.9,-2.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,337.5766
"2025-04-24 01:30:00",4374,12.92,7.363,0,0,0,0,7.429,311.4,11.89,6.286,8.63,708.4467,89.3,5.704,0.2,-1.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,339.298
"2025-04-24 01:40:00",4375,12.91,7.456,0,0,0,0,6.263,305.5,10.84,6.54,8.641666,708.475,89.7,5.899,-2.2,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,339.6841
"2025-04-24 01:50:00",4376,12.91,7.595,0,0,0,0,6.475,296.7,9.43,6.759,8.633167,708.41,84.8,6.14,-3.3,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,339.593
"2025-04-24 02:00:00",4377,12.91,7.773,0,0,0,0,6.816,295.1,11.77,7.01,8.568334,708.3463,83.6,6.399,-1.1,-0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,339.2552
"2025-04-24 02:10:00",4378,12.89,7.995,0,0,0,0,6.163,293.8,11.04,6.995,8.496667,708.2467,84.7,6.581,-1.6,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,338.7399
"2025-04-24 02:20:00",4379,12.9,8.13,0,0,0,0,6.071,286.9,9.89,6.831,8.511666,708.2317,85.9,6.602,-1.7,-1.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,337.4771
"2025-04-24 02:30:00",4380,12.9,8.18,0,0,0,0,6.599,284.5,9.92,6.973,8.526667,708.0999,86.7,6.607,-3.5,0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,337.647
"2025-04-24 02:40:00",4381,12.9,8.23,0,0,0,0,6.249,282.1,10.68,7.006,8.498167,707.9913,82.1,6.678,-0.9,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,325.5063
"2025-04-24 02:50:00",4382,12.9,8.26,0,0,0,0,6.615,281.1,10.77,7.05,8.498667,707.855,84.4,6.723,1.2,1.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,325.6068
